MappedinID,AreaListID_23,AreaListID_25,ChangedColumns,Name_23,Name_25,VN_23,VN_25,EN_23,EN_25,ZH_23,ZH_25,JA_23,JA_25,KO_23,KO_25
s_9d43f920abb6206b,611,611,Name,s_9d43f920abb6206b,N,N,N,N,N,,,,,,
s_9d4f30855a7c0856,482,482,Name,s_9d4f30855a7c0856,N,N,N,N,N,,,,,,
s_9df09fca05dae2a9,549,549,Name,s_9df09fca05dae2a9,N,N,N,N,N,,,,,,
s_9f6d4dfcbe7fde21,489,489,Name,s_9f6d4dfcbe7fde21,N,N,N,N,N,,,,,,
s_9fcc20bef5e6ca51,505,505,Name,s_9fcc20bef5e6ca51,N,N,N,N,N,,,,,,
s_a05ab02fc91bd87c,2408,2408,Name,s_a05ab02fc91bd87c,N,N,N,N,N,,,,,,
s_a1146d4096989dda,1972,1972,Name,s_a1146d4096989dda,N,N,N,N,N,,,,,,
s_a150bd15fc90b13a,2096,2096,Name,s_a150bd15fc90b13a,N,N,N,N,N,,,,,,
s_a21272fbcde23e0e,441,441,Name|VN,s_a21272fbcde23e0e,Quầy thu đổi ngoại tệ,N,Quầy thu đổi ngoại tệ,N,N,,,,,,
s_a223f14b3a0a0249,657,657,Name,s_a223f14b3a0a0249,N,N,N,N,N,,,,,,
s_a3d0f3aa7ff6e995,2315,2315,Name,s_a3d0f3aa7ff6e995,N,N,N,N,N,,,,,,
s_a44b203a25a68d09,690,690,Name,s_a44b203a25a68d09,N,N,N,N,N,,,,,,
s_a5517276d8f96e46,443,443,Name,s_a5517276d8f96e46,N,N,N,N,N,,,,,,
s_a596e322ae084a4c,692,692,Name,s_a596e322ae084a4c,N,N,N,N,N,,,,,,
s_a6e016afc6d5e149,1563,1563,Name,s_a6e016afc6d5e149,N,N,N,N,N,,,,,,
s_a731008d3319376e,2318,2318,Name,s_a731008d3319376e,N,N,N,N,N,,,,,,
s_a732d9328dd50c86,1923,1923,Name,s_a732d9328dd50c86,N,N,N,N,N,,,,,,
s_a79d34266a9c6dd8,1568,1568,Name,s_a79d34266a9c6dd8,N,N,N,N,N,,,,,,
s_a8f0d6bc21c4ff52,2335,2335,Name,s_a8f0d6bc21c4ff52,N,N,N,N,N,,,,,,
s_a9f776824e73971c,500,500,Name,s_a9f776824e73971c,N,N,N,N,N,,,,,,
s_aa5d80141543988a,1920,1920,Name,s_aa5d80141543988a,N,N,N,N,N,,,,,,
s_aad0be8428daea74,2122,2122,Name,s_aad0be8428daea74,N,N,N,N,N,,,,,,
s_aae19522bd3ce779,592,592,Name,s_aae19522bd3ce779,N,N,N,N,N,,,,,,
s_ab0b2e8142bbd26b,395,395,Name|VN,s_ab0b2e8142bbd26b,Nhà vệ sinh (WC - Toilet),N,Nhà vệ sinh (WC - Toilet),N,N,,,,,,
s_abf89cca643689c6,1926,1926,Name,s_abf89cca643689c6,N,N,N,N,N,,,,,,
s_adc0d964a5068c9b,1566,1566,Name,s_adc0d964a5068c9b,N,N,N,N,N,,,,,,
s_ae2a308d26d9ff3d,595,595,Name,s_ae2a308d26d9ff3d,N,N,N,N,N,,,,,,
s_ae8311c5c4a7093e,2,2,Name|VN,Cửa hàng tiện lợi,Cửa hàng tiện lợi (convenience store),Cửa hàng tiện lợi,Cửa hàng tiện lợi (convenience store),Convenience store,Convenience store,便利店,便利店,ショップ,ショップ,상점,상점
s_af99ecbae568c3d2,1573,1573,Name,s_af99ecbae568c3d2,N,N,N,N,N,,,,,,
s_b2705da9b6a60b02,2339,2339,Name,s_b2705da9b6a60b02,N,N,N,N,N,,,,,,
s_b3ef401142e10eda,1960,1960,Name,s_b3ef401142e10eda,N,N,N,N,N,,,,,,
s_b3f9bfbc9e027e96,472,472,Name,s_b3f9bfbc9e027e96,N,N,N,N,N,,,,,,
s_b47cd4bb96e54586,658,658,Name,s_b47cd4bb96e54586,N,N,N,N,N,,,,,,
s_b51ee3eb03417ea2,6,6,Name|VN,Cửa hàng tiện lợi,Cửa hàng tiện lợi (convenience store),Cửa hàng tiện lợi,Cửa hàng tiện lợi (convenience store),Convenience store,Convenience store,便利店,便利店,ショップ,ショップ,상점,상점
s_b6419b9459526ab0,2313,2313,Name,s_b6419b9459526ab0,N,N,N,N,N,,,,,,
s_b6be9de3c062e4a9,532,532,Name,s_b6be9de3c062e4a9,N,N,N,N,N,,,,,,
s_b7812a8533b2d2ff,412,412,Name,s_b7812a8533b2d2ff,N,N,N,N,N,,,,,,
s_b7c6803fe542e475,1915,1915,Name,s_b7c6803fe542e475,N,N,N,N,N,,,,,,
s_b8183367a60e2dd7,417,417,Name,s_b8183367a60e2dd7,N,N,N,N,N,,,,,,
s_b834e7f8e23d40d8,401,401,Name,s_b834e7f8e23d40d8,N,N,N,N,N,,,,,,
s_b843b7e049d37223,621,621,Name,s_b843b7e049d37223,N,N,N,N,N,,,,,,
s_b90c9a7a0035b7bd,409,409,Name,s_b90c9a7a0035b7bd,N,N,N,N,N,,,,,,
s_b9656b787797d7eb,1950,1950,Name,s_b9656b787797d7eb,N,N,N,N,N,,,,,,
s_b9e48319875b983d,1559,1559,Name,s_b9e48319875b983d,N,N,N,N,N,,,,,,
s_bad162195eaa5257,392,392,Name,s_bad162195eaa5257,N,N,N,N,N,,,,,,
s_bb22faeb0a53becb,640,640,Name,s_bb22faeb0a53becb,N,N,N,N,N,,,,,,
s_bb560e6bc85a7910,1980,1980,Name,s_bb560e6bc85a7910,N,N,N,N,N,,,,,,
s_bbc2b3c47f6b3b3f,402,402,Name,s_bbc2b3c47f6b3b3f,N,N,N,N,N,,,,,,
s_bc68fbc06919f22c,390,390,Name,s_bc68fbc06919f22c,N,N,N,N,N,,,,,,
s_bc6e88ed9889bec5,380,380,Name,s_bc6e88ed9889bec5,N,N,N,N,N,,,,,,
s_bc70465902d922f6,698,698,Name,s_bc70465902d922f6,N,N,N,N,N,,,,,,
s_bcbe25b6ec0936f8,1906,1906,Name,s_bcbe25b6ec0936f8,N,N,N,N,N,,,,,,
s_bdbafe3777ca7234,655,655,Name,s_bdbafe3777ca7234,N,N,N,N,N,,,,,,
s_bdd0597fd3d67d05,635,635,Name,s_bdd0597fd3d67d05,N,N,N,N,N,,,,,,
s_bde4a121f642a935,1574,1574,Name,s_bde4a121f642a935,N,N,N,N,N,,,,,,
s_be1186e45054ede5,394,394,Name,s_be1186e45054ede5,N,N,N,N,N,,,,,,
s_bee347796af02058,536,536,Name,s_bee347796af02058,N,N,N,N,N,,,,,,
s_beff2ab88a3e8b94,1922,1922,Name,s_beff2ab88a3e8b94,N,N,N,N,N,,,,,,
s_bf0fe30e2b1e8ad1,663,663,Name,s_bf0fe30e2b1e8ad1,N,N,N,N,N,,,,,,
s_bf29c429e9d5221b,671,671,Name,s_bf29c429e9d5221b,N,N,N,N,N,,,,,,
s_bf80f57473de61c3,693,693,Name,s_bf80f57473de61c3,N,N,N,N,N,,,,,,
s_c0beff509abec55c,2336,2336,Name,s_c0beff509abec55c,N,N,N,N,N,,,,,,
s_c122f519ff891e70,2320,2320,Name,s_c122f519ff891e70,N,N,N,N,N,,,,,,
s_c1d5dbccc5f169d6,2094,2094,Name,s_c1d5dbccc5f169d6,N,N,N,N,N,,,,,,
s_c429470554487bf9,531,531,Name,s_c429470554487bf9,N,N,N,N,N,,,,,,
s_c4a9745ff9239a49,438,438,Name,s_c4a9745ff9239a49,N,N,N,N,N,,,,,,
s_c4fb56a6d76ec4a6,420,420,Name,s_c4fb56a6d76ec4a6,N,N,N,N,N,,,,,,
s_c508f63080e99e12,510,510,Name,s_c508f63080e99e12,N,N,N,N,N,,,,,,
s_c5e51e3cfe1193dc,579,579,Name,s_c5e51e3cfe1193dc,N,N,N,N,N,,,,,,
s_c67d70eac31c7e88,413,413,Name,s_c67d70eac31c7e88,N,N,N,N,N,,,,,,
s_c6a126f6158ae770,1958,1958,Name,s_c6a126f6158ae770,N,N,N,N,N,,,,,,
s_c7b59ed1c951d620,465,465,Name,s_c7b59ed1c951d620,N,N,N,N,N,,,,,,
s_c8d5f6864cb218e5,436,436,Name,s_c8d5f6864cb218e5,N,N,N,N,N,,,,,,
s_c96c66b52d776646,643,643,Name,s_c96c66b52d776646,N,N,N,N,N,,,,,,
s_c9934a7d606e8f02,697,697,Name,s_c9934a7d606e8f02,N,N,N,N,N,,,,,,
s_cae6c80e97aa119d,598,598,Name,s_cae6c80e97aa119d,N,N,N,N,N,,,,,,
s_cb21703a63cda2b1,520,520,Name,s_cb21703a63cda2b1,N,N,N,N,N,,,,,,
s_cc68db371a09ccd7,619,619,Name,s_cc68db371a09ccd7,N,N,N,N,N,,,,,,
s_cd8a5e5503ada275,528,528,Name,s_cd8a5e5503ada275,N,N,N,N,N,,,,,,
s_ce2485708506cf7f,630,630,Name,s_ce2485708506cf7f,N,N,N,N,N,,,,,,
s_cec71faac74cb4b0,612,612,Name,s_cec71faac74cb4b0,N,N,N,N,N,,,,,,
s_cf7f35a3f89deff6,631,631,Name,s_cf7f35a3f89deff6,N,N,N,N,N,,,,,,
s_cf98018f11631dc5,583,583,Name,s_cf98018f11631dc5,N,N,N,N,N,,,,,,
s_d09c63549bb5cf8f,525,525,Name,s_d09c63549bb5cf8f,N,N,N,N,N,,,,,,
s_d1d93915b8ef8372,1954,1954,Name,s_d1d93915b8ef8372,N,N,N,N,N,,,,,,
s_d22142ff0ef7452f,496,496,Name,s_d22142ff0ef7452f,N,N,N,N,N,,,,,,
s_d2c3a0ee2ed6d700,654,654,Name,s_d2c3a0ee2ed6d700,N,N,N,N,N,,,,,,
s_d2f5ca56a6b9ce99,512,512,Name,s_d2f5ca56a6b9ce99,N,N,N,N,N,,,,,,
s_d3b34267c1306efb,1904,1904,Name,s_d3b34267c1306efb,N,N,N,N,N,,,,,,
s_d50e8442080b4002,614,614,Name,s_d50e8442080b4002,N,N,N,N,N,,,,,,
s_d528d18ea33d921e,2323,2323,Name,s_d528d18ea33d921e,N,N,N,N,N,,,,,,
s_d533afb875731bbe,2331,2331,Name,s_d533afb875731bbe,N,N,N,N,N,,,,,,
s_d7227a56fd13a7aa,467,467,Name,s_d7227a56fd13a7aa,N,N,N,N,N,,,,,,
s_d80f136e536d8d8f,669,669,Name,s_d80f136e536d8d8f,N,N,N,N,N,,,,,,
s_d883b0776c8fa94f,458,458,Name,s_d883b0776c8fa94f,N,N,N,N,N,,,,,,
s_d9d45ef3f51b0cb6,1911,1911,Name,s_d9d45ef3f51b0cb6,N,N,N,N,N,,,,,,
s_dabbc41839f268f2,1944,1944,Name,s_dabbc41839f268f2,N,N,N,N,N,,,,,,
s_dbc58eb91b3db9ac,2324,2324,Name,s_dbc58eb91b3db9ac,N,N,N,N,N,,,,,,
s_dbfcc84f22902ffa,613,613,Name,s_dbfcc84f22902ffa,N,N,N,N,N,,,,,,
s_dca2f13c223e78c9,620,620,Name,s_dca2f13c223e78c9,N,N,N,N,N,,,,,,
s_dd3fe841f719caeb,560,560,Name,s_dd3fe841f719caeb,N,N,N,N,N,,,,,,
s_de52016b333e5abe,519,519,Name,s_de52016b333e5abe,N,N,N,N,N,,,,,,
s_e050109645f402d0,474,474,Name,s_e050109645f402d0,N,N,N,N,N,,,,,,
s_e0a3a3fd1819e638,407,407,Name,s_e0a3a3fd1819e638,N,N,N,N,N,,,,,,
s_e0bae590f0867678,479,479,Name,s_e0bae590f0867678,N,N,N,N,N,,,,,,
s_e179396eba623e86,432,432,Name,s_e179396eba623e86,N,N,N,N,N,,,,,,
s_e2dde2a0f3914016,2317,2317,Name,s_e2dde2a0f3914016,N,N,N,N,N,,,,,,
s_e3067a5b2af03b27,641,641,Name,s_e3067a5b2af03b27,N,N,N,N,N,,,,,,
s_e38f1f97393f57ad,2327,2327,Name,s_e38f1f97393f57ad,N,N,N,N,N,,,,,,
s_e44772b8c115a18e,403,403,Name,s_e44772b8c115a18e,N,N,N,N,N,,,,,,
s_e457fe50b2e71ea3,540,540,Name,s_e457fe50b2e71ea3,N,N,N,N,N,,,,,,
s_e497889dfa93b6b4,574,574,Name,s_e497889dfa93b6b4,N,N,N,N,N,,,,,,
s_e505cb96a2723989,1974,1974,Name,s_e505cb96a2723989,N,N,N,N,N,,,,,,
s_e56abef317c5035b,1971,1971,Name,s_e56abef317c5035b,N,N,N,N,N,,,,,,
s_e574c0dfd6db660b,2123,2123,Name,s_e574c0dfd6db660b,N,N,N,N,N,,,,,,
s_e5c92a85bb724745,502,502,Name,s_e5c92a85bb724745,N,N,N,N,N,,,,,,
s_e617fca1c972e8ac,1940,1940,Name,s_e617fca1c972e8ac,N,N,N,N,N,,,,,,
s_e6a03815685b9ca2,382,382,Name,s_e6a03815685b9ca2,N,N,N,N,N,,,,,,
s_e6a47974db8e45fe,447,447,Name,s_e6a47974db8e45fe,N,N,N,N,N,,,,,,
s_e7ed0c0141333ea2,1910,1910,Name,s_e7ed0c0141333ea2,N,N,N,N,N,,,,,,
s_e88c9db5ffdc131f,517,517,Name,s_e88c9db5ffdc131f,N,N,N,N,N,,,,,,
s_e966c26114f5f6e1,428,428,Name,s_e966c26114f5f6e1,N,N,N,N,N,,,,,,
s_eab4afecb0d0adb3,695,695,Name,s_eab4afecb0d0adb3,N,N,N,N,N,,,,,,
s_eb662126c03cd229,1564,1564,Name,s_eb662126c03cd229,N,N,N,N,N,,,,,,
s_eb7d62f7c437f5c7,687,687,Name,s_eb7d62f7c437f5c7,N,N,N,N,N,,,,,,
s_ecc383a2b98728ad,450,450,Name,s_ecc383a2b98728ad,N,N,N,N,N,,,,,,
s_ed2f987a3ac86d0a,1932,1932,Name,s_ed2f987a3ac86d0a,N,N,N,N,N,,,,,,
s_ed69489510cafd11,576,576,Name,s_ed69489510cafd11,N,N,N,N,N,,,,,,
s_ed6be2416ad26b14,625,625,Name,s_ed6be2416ad26b14,N,N,N,N,N,,,,,,
s_edd66a24d9c3418e,398,398,Name,s_edd66a24d9c3418e,N,N,N,N,N,,,,,,
s_ef4216bddc5698d3,664,664,Name,s_ef4216bddc5698d3,N,N,N,N,N,,,,,,
s_efd8e188356ebd17,1929,1929,Name,s_efd8e188356ebd17,N,N,N,N,N,,,,,,
s_f03b0258dceb109f,645,645,Name,s_f03b0258dceb109f,N,N,N,N,N,,,,,,
s_f0c483312d1fb9f7,1945,1945,Name,s_f0c483312d1fb9f7,N,N,N,N,N,,,,,,
s_f1817f8a19fbb24a,1965,1965,Name,s_f1817f8a19fbb24a,N,N,N,N,N,,,,,,
s_f18dfa673b297351,504,504,Name,s_f18dfa673b297351,N,N,N,N,N,,,,,,
s_f19308d93fee6345,624,624,Name,s_f19308d93fee6345,N,N,N,N,N,,,,,,
s_f1aee017b221f643,666,666,Name,s_f1aee017b221f643,N,N,N,N,N,,,,,,
s_f20f85051103c954,605,605,Name,s_f20f85051103c954,N,N,N,N,N,,,,,,
s_f2628396e00d531c,453,453,Name,s_f2628396e00d531c,N,N,N,N,N,,,,,,
s_f2ab1f11a9841c4a,419,419,Name,s_f2ab1f11a9841c4a,N,N,N,N,N,,,,,,
s_f441fe92c0fd9381,429,429,Name,s_f441fe92c0fd9381,N,N,N,N,N,,,,,,
s_f57f83ce1f27637f,391,391,Name,s_f57f83ce1f27637f,N,N,N,N,N,,,,,,
s_f60bbeef68af9097,1927,1927,Name,s_f60bbeef68af9097,N,N,N,N,N,,,,,,
s_f62d1bc00de7e58e,615,615,Name,s_f62d1bc00de7e58e,N,N,N,N,N,,,,,,
s_f6c36201c2298cd0,385,385,Name,s_f6c36201c2298cd0,N,N,N,N,N,,,,,,
s_f7d0aa8807dfe279,397,397,Name,s_f7d0aa8807dfe279,N,N,N,N,N,,,,,,
s_f7db17aa4d530a32,1560,1560,Name,s_f7db17aa4d530a32,N,N,N,N,N,,,,,,
s_f82579a05c419c56,249,249,Name|VN,Cửa hàng tiện lợi,Cửa hàng tiện lợi (convenience store),Cửa hàng tiện lợi,Cửa hàng tiện lợi (convenience store),Convenience store,Convenience store,便利店,便利店,ショップ,ショップ,상점,상점
s_f8a2e4c59561b5bf,473,473,Name,s_f8a2e4c59561b5bf,N,N,N,N,N,,,,,,
s_fa64466c42ca32e1,153,153,Name|VN,Cửa hàng tiện lợi,Cửa hàng tiện lợi (convenience store),Cửa hàng tiện lợi,Cửa hàng tiện lợi (convenience store),Convenience store,Convenience store,便利店,便利店,ショップ,ショップ,상점,상점
s_fa8a4d2fe3bbb693,564,564,Name,s_fa8a4d2fe3bbb693,N,N,N,N,N,,,,,,
s_fb4dbe3dde355873,551,551,Name,s_fb4dbe3dde355873,N,N,N,N,N,,,,,,
s_fd04c8bb7f0d1aeb,1908,1908,Name,s_fd04c8bb7f0d1aeb,N,N,N,N,N,,,,,,
s_fd24a95edf4c17cb,676,676,Name,s_fd24a95edf4c17cb,N,N,N,N,N,,,,,,
s_fdc0246bed3873be,674,674,Name,s_fdc0246bed3873be,N,N,N,N,N,,,,,,
s_fdeb04be3fa3b1c0,1947,1947,Name,s_fdeb04be3fa3b1c0,N,N,N,N,N,,,,,,
s_fea947f76c0d535f,1969,1969,Name,s_fea947f76c0d535f,N,N,N,N,N,,,,,,
s_ff5ae7d9b16c5d3b,633,633,Name,s_ff5ae7d9b16c5d3b,N,N,N,N,N,,,,,,
s_ffe2d24e355bc57e,469,469,Name,s_ffe2d24e355bc57e,N,N,N,N,N,,,,,,
